lat,long
35.43289437890053,-80.60352712869644
35.455491989851,-80.60536712408066
30.400281697511673,-95.6090435385704
35.42252227663994,-80.61251252889633
35.47379270195961,-80.635686814785
35.43078616261482,-80.61413794755936
35.42416915297508,-80.58257907629013
35.44126555323601,-80.6079313158989
35.463187247514725,-80.58472484350204
35.42389556765556,-80.61575800180435
35.39610251784325,-80.54573625326157
35.4476223886013,-80.59749215841293
35.43078616261482,-80.61413794755936
35.450194627046585,-80.60974448919296
35.48269495368004,-80.6243035197258
30.327124446630478,-81.65755480527878
30.283243507146835,-81.60099774599075
30.32657727599144,-81.65515691041946
35.432564467191696,-80.60390263795853
35.45248791575432,-80.61883181333542
30.29400184750557,-81.6051122546196
25.69991961121559,-80.41476398706436
25.759150832891464,-80.30737906694412
33.65076497197151,-79.05707269906998
33.61699864268303,-79.04283553361893
33.6309514939785,-78.9614787697792
33.68538960814476,-78.90248090028763
33.799037486314774,-79.01891559362411
33.791044503450394,-79.01256412267685
33.804334849119186,-79.0099623799324
33.777778297662735,-78.79031091928482
33.79986897110939,-79.02178555727005
33.798259645700455,-79.00892704725266
33.80112960934639,-79.02162998914719
33.78460183739662,-79.02468234300613
33.801472932100296,-79.0159222483635
33.787125796079636,-78.99473279714584
26.54644086956978,-80.09321004152298
26.57098039984703,-80.06773442029953
29.349947422742844,-98.638856112957
29.601031690835953,-98.29775422811508
29.753236323595047,-98.14350575208664
29.70605358481407,-98.13304513692856
34.10482540726662,-117.7079889178276
29.698441475629807,-98.1184270977974
29.668086916208267,-98.08788746595383
29.700552374124527,-98.12693506479263
29.696121364831924,-98.1051555275917
34.113513082265854,-117.76537746191025
34.10513922572136,-117.74972945451736
25.946521908044815,-80.20018726587296
25.96558704972267,-80.19250005483627
40.64169600605965,-111.96137756109238
41.87063589692116,-87.62645691633224
41.8716336786747,-87.65332728624344
36.19070425629616,-86.74483627080917
36.32180526852608,-86.7183843255043
36.26256600022316,-86.71203821897507
36.24378517270088,-86.73240691423416
29.091798216104507,-82.0673856139183
28.96036460995674,-82.04684525728226
40.83232328295708,-81.38757437467575
40.815403908491135,-81.37658804655075
39.51382711529732,-119.79556292295456
39.51859876513481,-119.80902761220932
41.67639300227165,-87.60437160730362
41.749225705862045,-87.56253451108932
27.127651423215866,-80.19579380750656
27.121139019727707,-80.19741922616959
27.132482081651688,-80.20642071962357
27.116391509771347,-80.24724930524826
35.15052750706673,-80.9273824095726
35.15377029776573,-80.92048913240433
34.154921025037766,-117.3951306939125
34.21444728970528,-117.40302711725235
40.648382753133774,-73.95827919244766
40.619173496961594,-73.96878272294998
40.6433992087841,-73.9452651143074
40.65116956830025,-73.91557306051254
45.59061571955681,-122.7070739865303
45.626565366983414,-122.75756925344467
45.605410784482956,-122.7536478638649
45.57560071349144,-122.73013025522232
26.119315177202225,-80.13340026140213
25.991663485765457,-80.11839061975479
26.130454391241074,-80.10394424200058
26.138315945863724,-80.11340707540512
26.0442616045475,-80.273497402668
26.023485213518143,-80.29967576265335
28.329259604215622,-81.5976932644844
28.475195914506912,-81.46119564771652
29.52033206820488,-98.57579737901688
29.52421322464943,-98.5771706700325
41.10002115368843,-80.75844615697861
41.10396936535835,-80.7575985789299
34.16888192296028,-118.59706073999405
34.185160249471664,-118.62361997365952
37.41900309920311,-121.94772452116013
29.753931015729904,-98.07870358228683
34.110897928476334,-117.6972708106041
29.67323675751686,-98.15471202135086
25.96558704972267,-80.19250005483627
25.968609899282455,-80.19442051649094
28.503404706716537,-81.30779474973679
28.430228680372238,-81.30914658308029
41.86700955033302,-87.62265890836716
41.87137082219124,-87.6524367928505
36.24990329146385,-86.71187728643417
29.174412935972214,-82.06868916749954
29.186270982027054,-82.13717132806778
40.83493307232857,-81.38944119215012
40.84639683365822,-81.39767557382584
39.494802206754684,-119.79764968156815
39.6159602701664,-119.68928843736649
39.508162289857864,-119.77515131235123
39.53516140580177,-119.73627537488937
27.13214948773384,-80.20561069250107
27.09081932902336,-80.14733165502548
27.173318713903427,-80.23413330316544
27.17537596821785,-80.22268027067184
34.132985919713974,-117.39299029111862
34.13078650832176,-117.43479520082474
40.6334026157856,-73.94663840532303
40.63370034098625,-73.94172459840775
45.57614251971245,-122.72915929555893
45.5601404607296,-122.66951769590378
45.59366002678871,-122.736015021801
45.586589723825455,-122.69517570734024
26.12290933728218,-80.14433830976486
26.1251999437809,-80.13776689767838
34.04570683836937,-118.2665267586708
34.002845138311386,-118.22619706392288
34.04568538069725,-118.26560407876968
34.02738735079765,-118.29133719205856
33.94811198115349,-118.24410885572433
33.99286463856697,-118.40896815061569
25.9038345515728,-80.12541800737381
26.168429106473923,-80.10303229093552
26.036890894174576,-80.2415469288826
26.012616902589798,-80.2648338675499
28.435440212488174,-81.47854954004288
28.416192680597305,-81.47278815507889
41.08289524912834,-80.73161333799362
41.10911652445793,-80.72361499071121
41.566076427698135,-87.49008268117905
41.532508581876755,-87.51878768205643
25.91065004467964,-80.30269593000412
25.914638489484787,-80.33181935548782
25.76489880681038,-80.25866478681564
25.761470943689346,-80.33864289522171
25.758303254842758,-80.34677535295486
33.900618106126785,-118.29203993082047
33.85774031281471,-118.10761123895645
29.933247417211533,-95.47203093767166
38.672718554735184,-90.45904666185379
38.780186623334885,-90.35798639059067
38.779655545949936,-90.33728510141373
38.67446467280388,-90.35487502813339
38.62840309739113,-90.19174307584763
38.7688784301281,-90.28858691453934
38.80995109677315,-90.34156054258347
27.853210419416428,-82.26774126291275
39.9666590988636,-75.15756994485855
39.96615216135979,-75.19885450601578
33.765043169260025,-84.34994548559189
33.722189515829086,-84.3133494257927
33.85793074965477,-84.72986429929733
33.81788805127144,-84.63721007108688
33.73367205262184,-84.50452119112015
33.65138724446297,-84.49426978826523
33.73948976397514,-84.50779348611832
33.73736813664436,-84.44051831960678
34.00944337248802,-84.12978440523148
33.98346617817879,-84.2316547036171
33.84863421320915,-84.35625404119492
33.92552778124809,-84.2838129401207
33.991491347551346,-84.16617125272751
33.97211775183678,-84.08268481492996
33.78215566277504,-84.35498267412186
33.78581419587135,-84.41126078367233
33.90923336148262,-84.26730126142502
33.90529051423073,-84.23519521951675
33.77072140574455,-84.6020033955574
33.746710270643234,-84.4848981499672
34.82830569148064,-92.23048478364944
34.794654697179794,-92.23246425390244
34.811206609010696,-92.22471803426743
34.79716256260872,-92.23330110311508
34.78510066866875,-92.13277190923691
37.4279348552227,-121.92143887281418
37.405634969472885,-121.89971834421158
36.09578624367714,-95.97752004861832
36.09051302075386,-95.97654908895493
36.03994533419609,-95.96163600683212
36.06190726161003,-95.96813768148422
36.14090368151665,-95.97097009420395
36.159164160490036,-95.98772317171097
40.73769763112068,-74.00567382574081
40.75688883662224,-73.97522538900375
40.75433537364006,-73.99274557828903
40.75952813029289,-73.96369725465775
40.762320309877396,-73.98811608552933
40.74731066823006,-73.989677131176
40.76459214091301,-73.97386282682419
40.748236030340195,-73.98473650217056
40.72916015982628,-74.00933235883713
40.78661575913429,-73.98043423891068
40.70953980088234,-74.01726633310318
40.745698660612106,-73.98652821779251
27.985588163137436,-81.96016699075699
27.958591729402542,-81.77214413881302
41.4554862678051,-87.0335653424263
41.497937589883804,-87.04122573137283
38.98335590958595,-94.66892927885056
28.410018235445023,-81.454618871212
28.41828480362892,-81.46334677934647
28.468908816576004,-81.44907206296921
28.4654138982296,-81.47140949964523
28.424738198518753,-81.44365936517715
28.423802107572556,-81.46559447050095
26.06366202235222,-80.2071288228035
26.105429381132126,-80.19399672746658
28.33527848124504,-81.43510311841965
28.43251660466194,-81.4710983633995
34.41456958651543,-119.70247954130173
34.40167352557182,-119.7222849726677
34.42222461104393,-119.86920565366745
34.42588314414024,-119.67660695314407
34.44036975502968,-119.74362462759018
34.42402705550194,-119.62590783834457
34.43381443619728,-119.74552363157272
34.41512480378151,-119.84793037176132
34.42907765507698,-119.86801475286484
34.41719815135002,-119.67271775007248
34.41617622971535,-119.6997919678688
34.416119903326035,-119.69978660345078
36.067939549684525,-86.71952694654465
36.021609753370285,-86.81627959012985
36.081514209508896,-86.79895788431168
36.170198768377304,-86.75540417432785
38.88054147362709,-77.01742976903915
37.586772590875626,-77.50097841024399
37.54517152905464,-77.36616522073746
37.63807788491249,-77.55984216928482
37.62822613120079,-77.57425636053085
33.475501388311386,-117.68462687730789
33.48889634013176,-117.70158916711807
33.528080731630325,-117.71732836961746
33.49254414439201,-117.7141472697258
37.540627866983414,-77.40007907152176
37.54255369305611,-77.4459233880043
34.04102370142937,-118.26424688100815
38.692143112421036,-90.23772150278091
38.61819192767143,-90.53794652223587
40.627145022153854,-73.7374958395958
40.64203396439552,-73.73323649168015
34.12186548113823,-117.68649369478226
29.700536280870438,-98.12695115804672
29.698358327150345,-98.08968991041183
29.66267690062523,-98.11882942914963
29.699146896600723,-98.15030246973038
29.735852926969528,-98.2664903998375
34.088273495435715,-117.69748538732529
34.09044340252876,-117.73674756288528
34.1210500895977,-117.70806401968002
25.965249091386795,-80.20635098218918
25.941482037305832,-80.20337373018265
37.44770810008049,-77.6406142115593
37.44016036391258,-77.55158632993698
28.304602056741714,-81.5644982457161
28.37200865149498,-81.5442904829979
29.44854810833931,-98.47020953893661
36.15450784564018,-86.79440885782242
36.11156031489372,-86.78346008062363
36.270545572042465,-86.73035234212875
29.177803248167038,-82.09632128477097
29.186107367277145,-82.13783115148544
40.834120362997055,-81.38820737600327
40.791188925504684,-81.49290472269058
40.78731045126915,-81.54166728258133
39.525277465581894,-119.80993956327438
39.50570002198219,-119.77574676275253
41.6964827477932,-87.61350721120834
41.66133239865303,-87.58612722158432
27.129510194063187,-80.20171076059341
27.133884876966476,-80.224150121212
27.164486199617386,-80.22538930177689
27.1308995783329,-80.21194070577621
27.163279205560684,-80.22590965032578
27.217744141817093,-80.21183341741562
27.1733857691288,-80.23419231176376
34.02025267481804,-116.95968478918076
33.92782375216484,-116.94331794977188
34.16499808430672,-117.33569294214249
34.13491174578667,-117.38907963037491
40.6317101418972,-73.94537776708603
40.6334026157856,-73.94663840532303
45.57669773697853,-122.73047894239426
45.59200510382652,-122.73605793714523
45.56677088141441,-122.68210262060165
45.58545246720314,-122.72892862558365
45.58465585112572,-122.72984057664871
45.599225610494614,-122.74998396635056
45.576086193323135,-122.67877131700516
45.559738129377365,-122.68447905778885
26.129102557897568,-80.10435193777084
26.166189461946487,-80.10332196950912
26.126484721899033,-80.13777762651443
26.11947610974312,-80.13545483350754
34.01299461722374,-118.23917359113693
33.956936448812485,-118.23620706796646
26.117523461580276,-80.14088898897171
25.72988525032997,-80.23951917886734
26.119473427534103,-80.13545483350754
26.098782867193222,-80.11140078306198
41.866330951452255,-87.6140758395195
41.91225305199623,-87.63471812009811
26.02183297276497,-80.2493092417717
26.033497899770737,-80.24122506380081
28.526616543531418,-81.37699574232101
28.428713232278824,-81.47976726293564
41.49209842085838,-87.45080441236496
41.49238541722298,-87.41582840681076
41.48398473858833,-87.4721011519432
41.446114629507065,-87.47313112020493
41.44262507557869,-87.33683735132217
41.89486160874367,-87.62909084558487
25.60995563864708,-80.35349696874619
25.620561093091965,-80.34309536218643
25.77471300959587,-80.40842324495316
25.912637561559677,-80.30103832483292
25.80660715699196,-80.35660833120346
25.7939712703228,-80.27414113283157
25.77385738492012,-80.32287687063217
25.77049657702446,-80.3440448641777
38.053423315286636,-84.48268800973892
38.022744208574295,-84.40840154886246
38.767550736665726,-90.4846939444542
38.7490676343441,-90.46811789274216
38.74106392264366,-90.39789229631424
38.749443143606186,-90.42594820261002
39.90509167313576,-75.1644042134285
39.97364893555641,-75.15909880399704
33.7740983068943,-84.36343163251877
33.77910330891609,-84.34456497430801
34.33699741959572,-84.04590636491776
34.41740736365318,-84.11193162202835
33.91844406723976,-118.01335841417313
33.944059163331985,-118.02525132894516
33.968778401613235,-84.49141055345535
33.92590865492821,-84.47003871202469
34.008858650922775,-84.14338856935501
33.932222574949265,-84.18862134218216
33.83283868432045,-84.74753469228745
33.89003947377205,-84.75281327962875
33.90330031514168,-84.67394024133682
33.84139761328697,-84.59320038557053
33.92181023955345,-84.28140431642532
33.93436297774315,-84.38100010156631
33.758951872587204,-84.46782857179642
33.891748040914536,-84.75932031869888
33.90770450234413,-84.70383077859879
32.86171272397041,-96.7698660492897
32.901776880025864,-96.71254724264145
32.875397354364395,-96.76167458295822
32.88322940468788,-96.80310934782028
38.47071334719658,-122.7007332444191
28.6802239716053,-81.52223736047745
28.646422773599625,-81.53020352125168
36.13622322678566,-95.9849014878273
36.116889864206314,-95.97843199968338
40.74111744761467,-74.0057972073555
40.75593128800392,-73.99836748838425
40.746744722127914,-73.99259001016617
40.727239698171616,-74.0064999461174
40.729350596666336,-73.99619489908218
40.73253706097603,-73.99614661931992
40.78716292977333,-73.97783786058426
40.73043689131737,-74.00923043489456
40.75266167521477,-73.98678570985794
40.754254907369614,-73.98455947637558
40.77969565987587,-73.98084193468094
41.477456241846085,-87.04305499792099
41.45854935050011,-87.13766723871231
39.05420646071434,-94.5925560593605
39.12093445658684,-94.8220619559288
39.04450222849846,-94.61932986974716
39.050711542367935,-94.60535556077957
28.411740213632584,-81.46802991628647
28.423686772584915,-81.46557837724686
28.39310958981514,-81.44351452589035
28.334607928991318,-81.50102645158768
28.43018040060997,-81.30971521139145
28.360695093870163,-81.50985091924667
26.022302359342575,-80.15951424837112
26.003650277853012,-80.20327180624008
28.449629098176956,-81.47674709558487
28.44479575753212,-81.4700523018837
34.43596825003624,-119.83133286237717
34.44097325205803,-119.82230454683304
34.4186170399189,-119.86194759607315
34.43775996565819,-119.84225481748581
34.41813960671425,-119.85533863306046
34.44139167666435,-119.8232164978981
34.44350257515907,-119.82549637556076
33.76789703965187,-84.35940831899643
33.779615610837936,-84.38311904668808
32.85386189818382,-117.25508719682693
32.73069754242897,-117.2159805893898
36.021609753370285,-86.81627959012985
36.084435135126114,-86.79893106222153
38.88054147362709,-77.01742976903915
38.91245976090431,-77.044777572155
37.56099388003349,-77.47175306081772
37.62797936797142,-77.52953857183456
45.54181024432182,-122.42214292287827
45.53833410143852,-122.3958358168602
29.4175685942173,-98.63263338804245
29.48178067803383,-98.59503418207169
29.507677406072617,-98.57285767793655
29.505797177553177,-98.54730159044266
34.09561738371849,-117.7182188630104
34.00544956326485,-117.71930783987045
34.09759685397148,-117.73742347955704
34.033993631601334,-117.73412972688675
34.052221924066544,-117.75840908288956
34.10334751009941,-117.67930001020432
34.09395441412926,-117.65412479639053
34.096502512693405,-117.7220168709755
34.08246383070946,-117.73583024740219
25.95887616276741,-80.20542293787003
25.96524640917778,-80.20635098218918
25.96110239624977,-80.20537465810776
26.004782170057297,-80.22616177797318
25.958935171365738,-80.20535856485367
25.94755455851555,-80.22467583417892
25.9701307117939,-80.20608276128769
25.95336154103279,-80.2272829413414
37.493174225091934,-77.2525629401207
37.552842646837234,-77.41134971380234
37.513025254011154,-77.52588540315628
37.58118823170662,-77.44607359170914
28.503485172986984,-81.3108578324318
28.286725133657455,-81.21729701757431
29.420132786035538,-98.65167170763016
29.514868408441544,-98.58154267072678
36.308909207582474,-86.69264048337936
36.26883164048195,-86.72318547964096
29.094735234975815,-82.06164568662643
40.82704201340675,-81.40319019556046
40.78761890530586,-81.4132109284401
39.50858607888222,-119.8408117890358
39.50563296675682,-119.7757950425148
41.69211611151695,-87.62097984552383
41.64256498217583,-87.65712529420853
27.18015030026436,-80.23949772119522
27.197681218385696,-80.22866696119308
34.071136862039566,-117.35391050577164
40.64963802695274,-73.91627579927444
40.6415431201458,-73.93211156129837
45.58159276843071,-122.66292482614517
45.57186171412468,-122.65157371759415
26.11941710114479,-80.13408154249191
25.991668850183487,-80.11838525533676
26.129848212003708,-80.13927429914474
26.2348835170269,-80.09026497602463
33.9209009706974,-118.24196845293045
34.04376491904259,-118.2618436217308
26.12505778670311,-80.10425537824631
26.162925213575363,-80.10692149400711
26.119237393140793,-80.13335198163986
26.127270609140396,-80.13791173696518
26.119524389505386,-80.1444724202156
25.795395523309708,-80.1280465722084
25.762753039598465,-80.1929721236229
26.034385710954666,-80.32917469739914
28.36539700627327,-81.55847936868668
28.413572162389755,-80.63062816858292
29.40445527434349,-98.55291277170181
29.429035037755966,-98.53141754865646
30.26492938399315,-85.98333030939102
30.21683469414711,-85.87593466043472
41.569485515356064,-87.43679791688919
41.79371014237404,-87.752306163311
41.60873964428902,-87.37205475568771
41.599676460027695,-87.41314619779587
25.609869807958603,-80.35560518503189
25.599264353513718,-80.36409705877304
25.619190484285355,-80.34764975309372
25.605342239141464,-80.35652250051498
25.634546130895615,-80.38246482610703
25.670050531625748,-80.32137483358383
25.627057403326035,-80.38652032613754
25.630155354738235,-80.37551254034042
25.52254244685173,-80.41880339384079
25.492107421159744,-80.44402152299881
25.58560386300087,-80.35984843969345
25.690792053937912,-80.31579047441483
33.36323216557503,-111.91030293703079
33.37295517325401,-111.95926934480667
39.95818331837654,-86.01005047559738
39.9718813598156,-86.00176244974136
33.3639295399189,-111.84744268655777
33.28862115740776,-111.82899445295334
38.04313436150551,-84.50272411108017
38.04168865084648,-84.49200600385666
33.754287511110306,-84.29823786020279
37.94436201453209,-91.78431540727615
37.96318307518959,-91.7643490433693
39.96763810515404,-75.13998538255692
39.90757003426552,-75.18779307603836
33.754150718450546,-84.37600046396255
33.756661266088486,-84.36276644468307
34.18217495083809,-84.1325631737709
34.261029213666916,-84.23844069242477
34.03550639748573,-84.54805880784988
34.059946686029434,-84.55946356058121
34.062671810388565,-84.32065039873123
34.0548799932003,-84.3222650885582
33.95447954535484,-84.09470647573471
33.94523665308952,-84.09027010202408
33.8920484483242,-84.75926131010056
33.91196385025978,-84.70651835203171
33.698626309633255,-84.41954880952835
33.67797866463661,-84.44171994924545
34.178795367479324,-84.09863859415054
33.94562557339668,-84.35649544000626
33.85447606444359,-84.80181723833084
33.877800554037094,-84.70419555902481
33.91377970576286,-84.71688240766525
33.941422551870346,-84.70452278852463
33.95271196961403,-84.65975672006607
33.95089879631996,-84.71779435873032
33.8387368619442,-84.69724327325821
33.99770066142082,-84.70495730638504
32.901776880025864,-96.71254724264145
32.89579555392265,-96.8127653002739
28.698425441980362,-81.50913745164871
28.71357187628746,-81.52563840150833
28.7013141810894,-81.50948613882065
28.709325939416885,-81.51510268449783
28.685703724622726,-81.52974754571915
28.65166112780571,-81.51219516992569
28.70437726378441,-81.509909927845
28.6802239716053,-81.52223736047745
36.07273533940315,-95.9811195731163
36.14000245928764,-95.97583562135696
40.74795976281166,-73.98738652467728
40.75884684920311,-73.9936950802803
40.765310972929,-73.98939281702042
40.75440511107445,-74.00298088788986
40.75155392289162,-74.00137156248093
40.7634200155735,-73.97783786058426
40.767183154821396,-73.979951441288
40.71471646428108,-74.01382774114609
40.751097947359085,-73.98774594068527
40.73021426796913,-74.00500327348709
40.77090337872505,-73.9835187792778
40.73778077960014,-73.99015456438065
40.75879320502281,-73.99367362260818
40.77289089560509,-73.97829920053482
40.745237320661545,-74.00776594877243
40.748262852430344,-73.98999363183975
40.75023427605629,-73.98672670125961
40.76562747359276,-73.99746626615524
41.474293917417526,-87.05874055624008
41.49653211236,-87.04515248537064
45.541788786649704,-122.42215365171432
45.48807755112648,-122.47912377119064
45.54206237196922,-122.42144018411636
45.52626147866249,-122.47078210115433
38.798760920763016,-90.66679447889328
38.72153744101524,-90.23425608873367
40.62708601355553,-73.73754948377609
40.61534866690636,-73.7475648522377
40.62257453799248,-73.74093979597092
40.618379563093185,-73.73378902673721
30.31092658638954,-97.88156121969223
30.202549248933792,-97.66798228025436
25.9589646756649,-80.20538538694382
25.965852588415146,-80.19559532403946
25.959010273218155,-80.20533174276352
25.934838205575943,-80.21452099084854
37.24153742194176,-77.4288484454155
37.225143760442734,-77.39840537309647
28.522400110960007,-81.30584746599197
28.522375971078873,-81.30583673715591
29.640175849199295,-98.61837476491928
36.26096472144127,-86.67822629213333
36.24555543065071,-86.68017894029617
36.235108226537704,-86.69134765863419
36.23672291636467,-86.82736247777939
36.23440012335777,-86.79616302251816
29.114795476198196,-82.11930245161057
29.167956858873367,-82.16414362192154
39.50209781527519,-119.79440957307816
39.49919834733009,-119.7904559969902
41.705773919820786,-87.55490630865097
41.76104083657265,-87.58961409330368
27.17327043414116,-80.23420840501785
27.093273550271988,-80.1385822892189
27.127651423215866,-80.19579380750656
34.15794387459755,-117.36014395952225
34.14149925112724,-117.3368838429451
40.619173496961594,-73.96878272294998
40.62334969639778,-73.95390719175339
40.6445150077343,-73.94211620092392
